Blank_PCR,Blood,Menstrual.secretion,Nasal.mucosa,Saliva,Semen.fertile,Semen.sterile,Skin,Skin.penile,Vaginal.mucosa,HBB,ALAS2,CD93,HTN3,STATH,BPIFA1,MUC4,MYOZ1,CYP2B7P1,MMP10,MMP7,MMP11,SEMG1,KLK3,PRM1,RPS4Y1,XIST,ACTB,18S-rRNA,replicate_value
0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,6739.0,0.0,0.0,7320.0,6967.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5384.0,2212.0,1063.0,6996.0,0.0,1967.0,7490.0,4.0
1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,3409.0,0.0,0.0,0.0,2219.0,0.0,8838.0,3483.0,2721.0,0.0,0.0,0.0,0.0,0.0,0.0,581.0,5272.0,6240.0,7475.0,4.0
0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,7355.0,2017.0,272.0,0.0,4657.0,0.0,6847.0,1563.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5690.0,5272.0,6240.0,4193.0,4.0
1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,7765.0,772.0,0.0,0.0,8512.0,7468.0,8949.0,219.0,311.0,0.0,1052.0,0.0,8319.0,6378.0,685.0,5114.0,4267.0,3889.0,7516.0,2.0
0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,6727.0,8680.0,2541.0,0.0,8344.0,618.0,8169.0,1567.0,1199.0,0.0,1295.0,711.0,8833.0,5992.0,0.0,5370.0,6204.0,7443.0,7429.0,4.0
0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1944.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2592.0,1312.0,7202.0,7976.0,343.0,1671.0,3482.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,7905.0,295.0,1581.0,1671.0,955.0,0.0,9011.0,8819.0,8936.0,605.0,7005.0,1005.0,485.0,0.0,8112.0,2625.0,6168.0,4405.0,7538.0,2.0
1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,7763.0,0.0,937.0,707.0,677.0,0.0,8929.0,7739.0,8436.0,0.0,0.0,711.0,8833.0,6378.0,685.0,5370.0,6304.0,7360.0,7454.0,4.0
0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,7150.0,8855.0,2782.0,0.0,580.0,0.0,5687.0,7969.0,261.0,0.0,0.0,0.0,2592.0,0.0,0.0,5892.0,5150.0,7525.0,7427.0,4.0
1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,5054.0,8756.0,1913.0,0.0,8434.0,944.0,2537.0,1082.0,0.0,0.0,0.0,308.0,9263.0,2436.0,7681.0,7511.0,6756.0,7086.0,7148.0,4.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,8091.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.0,747.0,1474.0,6692.0,7065.0,2561.0,789.0,7090.0,4.0
1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,7288.0,0.0,906.0,4956.0,7835.0,6323.0,8416.0,2826.0,1962.0,0.0,364.0,162.0,235.0,855.0,5653.0,7192.0,7161.0,7149.0,7590.0,4.0
1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7320.0,6967.0,0.0,1649.0,990.0,1725.0,0.0,0.0,0.0,1470.0,2113.0,6155.0,7403.0,6051.0,2156.0,7579.0,4.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2134.0,1782.0,6851.0,4192.0,0.0,527.0,3643.0,2.0
1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,6139.0,7742.0,0.0,0.0,2853.0,0.0,8464.0,793.0,711.0,376.0,4057.0,1812.0,2592.0,0.0,0.0,5859.0,5488.0,6396.0,7205.0,4.0
1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,6239.0,377.0,0.0,0.0,8475.0,1672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3074.0,0.0,3840.0,7090.0,4.0
1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6380.0,8875.0,6319.0,3630.0,3792.0,0.0,0.0,0.0,0.0,617.0,2267.0,222.0,0.0,0.0,0.0,0.0,4668.0,4169.0,7038.0,3.0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,627.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,745.0,7072.0,7031.0,5101.0,6362.0,7347.0,4.0
0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,6787.0,316.0,1383.0,0.0,8284.0,1009.0,8890.0,500.0,523.0,0.0,0.0,0.0,8882.0,3785.0,6165.0,6451.0,6616.0,7012.0,7451.0,4.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1649.0,990.0,1725.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6051.0,2156.0,7579.0,3.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4971.0,3071.0,2314.0,0.0,0.0,0.0,316.0,0.0,0.0,337.0,0.0,0.0,0.0,0.0,846.0,6232.0,2586.0,7652.0,6488.0,2.0
1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,6979.0,4249.0,497.0,0.0,7634.0,3159.0,8651.0,7100.0,784.0,0.0,0.0,0.0,6014.0,1524.0,7979.0,6491.0,5941.0,6960.0,7650.0,4.0
1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,5403.0,8973.0,2172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1387.0,0.0,758.0,255.0,0.0,2944.0,6807.0,7106.0,7207.0,4.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,799.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287.0,215.0,3100.0,2.0
1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,5963.0,1394.0,0.0,2599.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8227.0,598.0,537.0,6717.0,0.0,1598.0,6859.0,3.0
1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,7915.0,3097.0,0.0,9029.0,7414.0,0.0,4219.0,2462.0,0.0,0.0,0.0,0.0,7778.0,667.0,0.0,7015.0,737.0,7310.0,7206.0,4.0
0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,6066.0,4547.0,0.0,0.0,2853.0,0.0,1543.0,754.0,0.0,0.0,0.0,711.0,8833.0,5992.0,265.0,7455.0,5488.0,6396.0,7205.0,4.0
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,6760.0,8448.0,1899.0,3630.0,8055.0,937.0,8926.0,8757.0,1345.0,0.0,0.0,420.0,8803.0,1995.0,5638.0,6989.0,5833.0,6377.0,7745.0,4.0
1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,4011.0,0.0,0.0,0.0,202.0,0.0,2320.0,0.0,0.0,0.0,0.0,711.0,8833.0,5992.0,0.0,5370.0,515.0,6934.0,7119.0,5.0
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5719.0,7969.0,2039.0,0.0,0.0,0.0,9039.0,287.0,170.0,0.0,0.0,0.0,7778.0,667.0,0.0,7015.0,6604.0,6615.0,7589.0,2.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,6524.0,8963.0,443.0,1172.0,871.0,0.0,8925.0,2997.0,186.0,207.0,0.0,1402.0,0.0,685.0,4013.0,6796.0,6482.0,5029.0,7526.0,4.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,529.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5384.0,2212.0,0.0,6996.0,1236.0,930.0,7138.0,2.0
1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,7504.0,4844.0,1436.0,0.0,0.0,0.0,8103.0,1103.0,0.0,0.0,0.0,0.0,5474.0,165.0,8106.0,5370.0,4584.0,2810.0,7492.0,4.0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7328.0,191.0,0.0,0.0,7969.0,1563.0,8409.0,4594.0,4750.0,314.0,4728.0,699.0,0.0,0.0,0.0,617.0,5412.0,6949.0,6892.0,3.0
1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,165.0,0.0,0.0,502.0,2101.0,0.0,7881.0,2795.0,0.0,0.0,0.0,0.0,2592.0,0.0,0.0,1122.0,7048.0,1429.0,7164.0,2.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5204.0,785.0,288.0,251.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6360.0,0.0,5345.0,6719.0,4.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321.0,0.0,8712.0,0.0,1480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,708.0,0.0,4682.0,3135.0,4.0
1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,5589.0,5363.0,1058.0,0.0,8768.0,374.0,8627.0,2367.0,1583.0,0.0,0.0,458.0,0.0,0.0,2135.0,5760.0,5915.0,7435.0,7525.0,4.0
0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,7076.0,5363.0,1800.0,0.0,297.0,0.0,0.0,0.0,1041.0,0.0,0.0,458.0,384.0,1312.0,7202.0,7976.0,6810.0,6980.0,6923.0,4.0
0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,6558.0,4668.0,542.0,765.0,8369.0,0.0,2280.0,0.0,0.0,0.0,1484.0,206.0,2753.0,629.0,7879.0,2967.0,1042.0,7203.0,7622.0,4.0
0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,6732.0,1447.0,594.0,0.0,8581.0,1171.0,8835.0,9253.0,8153.0,418.0,4223.0,0.0,9263.0,3841.0,965.0,6733.0,3555.0,4058.0,7549.0,4.0
1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,240.0,0.0,0.0,885.0,4092.0,0.0,2381.0,4665.0,2447.0,0.0,0.0,0.0,9322.0,4664.0,7532.0,5896.0,6053.0,6876.0,7389.0,4.0
0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,321.0,0.0,0.0,799.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,685.0,4013.0,6796.0,287.0,903.0,6855.0,4.0
1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,6465.0,217.0,937.0,765.0,3143.0,0.0,7935.0,3925.0,4799.0,257.0,1370.0,0.0,0.0,0.0,594.0,0.0,4605.0,5756.0,6719.0,3.0
0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,6332.0,1316.0,0.0,793.0,8451.0,7817.0,7860.0,1943.0,2127.0,0.0,1098.0,0.0,3432.0,1824.0,4019.0,7030.0,976.0,6876.0,7424.0,5.0
1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,6582.0,236.0,686.0,691.0,8694.0,7671.0,8151.0,5643.0,8862.0,692.0,505.0,1117.0,345.0,0.0,0.0,3892.0,5696.0,5940.0,7458.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7763.0,9025.0,933.0,734.0,2503.0,951.0,768.0,0.0,0.0,0.0,0.0,0.0,1018.0,1628.0,6076.0,6861.0,4556.0,6485.0,7518.0,4.0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,7150.0,229.0,611.0,0.0,7826.0,7103.0,8286.0,7969.0,261.0,0.0,0.0,0.0,9168.0,5373.0,0.0,6812.0,5150.0,7525.0,7427.0,4.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,7186.0,1106.0,0.0,0.0,182.0,295.0,8169.0,0.0,0.0,0.0,1295.0,0.0,909.0,0.0,0.0,3606.0,6931.0,2215.0,7086.0,4.0
0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,4904.0,7883.0,966.0,1424.0,8374.0,7425.0,8904.0,0.0,0.0,0.0,0.0,0.0,8062.0,6486.0,1707.0,7194.0,3458.0,4271.0,7389.0,4.0
0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,7989.0,7883.0,966.0,0.0,356.0,1180.0,8876.0,5791.0,1585.0,0.0,0.0,0.0,9337.0,1157.0,0.0,7228.0,6141.0,6812.0,6914.0,4.0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,7186.0,1738.0,937.0,0.0,0.0,0.0,7508.0,9387.0,178.0,1781.0,3155.0,5708.0,0.0,0.0,594.0,0.0,4908.0,5307.0,7003.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,6857.0,8980.0,1098.0,3327.0,7479.0,0.0,444.0,451.0,0.0,0.0,0.0,0.0,8826.0,1210.0,7225.0,6515.0,6896.0,7191.0,7527.0,3.0
1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1223.0,814.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7028.0,3841.0,965.0,5349.0,0.0,3768.0,7549.0,4.0
1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,7597.0,9063.0,722.0,0.0,0.0,0.0,2555.0,2272.0,1209.0,0.0,0.0,287.0,185.0,1189.0,289.0,5876.0,6505.0,7496.0,7164.0,4.0
1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,3368.0,0.0,0.0,0.0,8581.0,1171.0,4204.0,511.0,0.0,0.0,0.0,299.0,909.0,0.0,0.0,3606.0,2691.0,7141.0,6814.0,4.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2254.0,0.0,0.0,734.0,195.0,0.0,4115.0,1284.0,304.0,0.0,0.0,0.0,2066.0,825.0,6957.0,5724.0,6754.0,5494.0,7194.0,4.0
1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5867.0,3928.0,0.0,8949.0,219.0,311.0,0.0,1052.0,0.0,9314.0,2663.0,8094.0,7331.0,4267.0,3057.0,7424.0,4.0
1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,5784.0,8106.0,606.0,5996.0,7981.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,898.0,1279.0,6738.0,7084.0,0.0,4733.0,7475.0,4.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2134.0,1782.0,6851.0,4192.0,435.0,3407.0,7070.0,3.0
1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,6247.0,5080.0,2368.0,0.0,0.0,0.0,0.0,0.0,174.0,0.0,0.0,0.0,208.0,0.0,0.0,6302.0,3839.0,4987.0,5683.0,4.0
1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,7762.0,0.0,1273.0,0.0,7409.0,833.0,5694.0,2396.0,4264.0,232.0,2113.0,294.0,1284.0,622.0,5755.0,7183.0,5976.0,6545.0,7495.0,3.0
1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,6760.0,8448.0,896.0,7732.0,8359.0,0.0,8508.0,2530.0,0.0,0.0,0.0,0.0,9276.0,573.0,6942.0,5524.0,6300.0,7114.0,7745.0,4.0
0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,7762.0,0.0,0.0,2933.0,2025.0,0.0,5694.0,2396.0,4264.0,232.0,2113.0,294.0,0.0,286.0,7303.0,2183.0,5976.0,6545.0,7493.0,4.0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,7762.0,0.0,934.0,0.0,8284.0,1009.0,5694.0,2396.0,4264.0,232.0,2113.0,294.0,549.0,203.0,2957.0,4376.0,5976.0,7012.0,7493.0,3.0
1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,5753.0,3126.0,837.0,3412.0,8293.0,1711.0,0.0,0.0,0.0,0.0,0.0,0.0,345.0,0.0,0.0,2008.0,4859.0,3424.0,7442.0,4.0
0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,7629.0,0.0,195.0,3945.0,7936.0,0.0,8890.0,8658.0,590.0,0.0,1917.0,0.0,758.0,255.0,0.0,2944.0,5109.0,6244.0,7451.0,4.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,826.0,0.0,2440.0,0.0,0.0,1013.0,1.0
1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,7248.0,4263.0,4082.0,8815.0,8214.0,7234.0,4182.0,1567.0,1199.0,786.0,0.0,2577.0,2592.0,0.0,0.0,1222.0,6204.0,3082.0,7322.0,3.0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4697.0,8078.0,1064.0,0.0,2900.0,0.0,2384.0,0.0,0.0,0.0,0.0,0.0,3726.0,908.0,7484.0,7674.0,0.0,7331.0,7917.0,3.0
1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,723.0,9016.0,3125.0,0.0,8449.0,4795.0,1011.0,0.0,2310.0,0.0,0.0,0.0,3726.0,908.0,7484.0,7674.0,1434.0,6472.0,6916.0,4.0
0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,4927.0,318.0,183.0,2132.0,3155.0,0.0,3955.0,446.0,5067.0,0.0,0.0,0.0,0.0,0.0,0.0,5859.0,6327.0,6934.0,7410.0,4.0
0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,7266.0,4075.0,8628.0,933.0,8416.0,0.0,8342.0,387.0,163.0,9204.0,3343.0,4290.0,7964.0,600.0,7681.0,7511.0,5971.0,6979.0,7589.0,6.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,755.0,0.0,0.0,0.0,0.0,0.0,5937.0,4664.0,0.0,5470.0,315.0,3020.0,7443.0,4.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1710.0,460.0,171.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2502.0,307.0,2416.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.0,0.0,0.0,0.0,1.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5773.0,4844.0,1436.0,0.0,0.0,0.0,8899.0,3068.0,6851.0,0.0,0.0,0.0,8471.0,540.0,783.0,7185.0,6416.0,7127.0,7325.0,3.0
1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,5262.0,195.0,0.0,0.0,0.0,0.0,7039.0,0.0,0.0,0.0,0.0,0.0,7778.0,667.0,7979.0,7015.0,0.0,2535.0,7309.0,2.0
0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1879.0,199.0,981.0,5217.0,6420.0,962.0,1265.0,1022.0,709.0,0.0,0.0,0.0,9433.0,0.0,7669.0,5296.0,6454.0,7704.0,7775.0,4.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5384.0,2212.0,0.0,6996.0,0.0,930.0,6909.0,1.0
1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1172.0,871.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9314.0,2663.0,7326.0,6555.0,0.0,5479.0,7081.0,4.0
1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,7763.0,4668.0,0.0,0.0,2498.0,0.0,8590.0,2931.0,620.0,0.0,0.0,711.0,8833.0,5992.0,0.0,5370.0,6570.0,3471.0,7726.0,4.0
1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,7266.0,8566.0,8628.0,0.0,8369.0,0.0,0.0,192.0,163.0,9204.0,3343.0,4290.0,2897.0,507.0,6853.0,7917.0,5971.0,7236.0,7374.0,6.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6766.0,8980.0,1098.0,0.0,0.0,0.0,3291.0,2976.0,4795.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6896.0,7191.0,7259.0,6.0
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,7000.0,9063.0,722.0,8064.0,8434.0,944.0,8651.0,7100.0,784.0,0.0,0.0,0.0,9248.0,5373.0,0.0,6887.0,5941.0,7496.0,7650.0,4.0
1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,8252.0,0.0,342.0,3787.0,5767.0,0.0,5038.0,5464.0,6208.0,0.0,0.0,339.0,9263.0,2436.0,0.0,6733.0,6075.0,6934.0,7233.0,4.0
1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,7266.0,4075.0,8628.0,8627.0,6131.0,0.0,0.0,0.0,163.0,9204.0,3343.0,4290.0,5310.0,813.0,7594.0,7204.0,5971.0,6410.0,7419.0,6.0
1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,5967.0,2157.0,5881.0,2262.0,1892.0,0.0,2304.0,0.0,166.0,626.0,0.0,411.0,5384.0,2212.0,1648.0,6996.0,4553.0,3542.0,7475.0,4.0
0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1529.0,0.0,7249.0,0.0,2427.0,0.0,0.0,0.0,0.0,0.0,3897.0,4474.0,7979.0,5505.0,4558.0,4661.0,7554.0,4.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6554.0,2736.0,272.0,0.0,7575.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6960.0,673.0,5202.0,6720.0,4.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,957.0,336.0,0.0,511.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278.0,408.0,5028.0,4.0
1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,193.0,0.0,320.0,2105.0,3696.0,7234.0,0.0,0.0,0.0,0.0,0.0,2577.0,9263.0,2436.0,8113.0,6733.0,1204.0,2396.0,7148.0,3.0
1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6434.0,8929.0,2024.0,2282.0,2745.0,0.0,8477.0,7776.0,0.0,1595.0,1110.0,4309.0,0.0,0.0,0.0,0.0,6168.0,7296.0,7119.0,4.0
1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,7399.0,417.0,264.0,0.0,0.0,0.0,3955.0,446.0,5067.0,0.0,0.0,0.0,8062.0,6486.0,1707.0,5913.0,6621.0,6496.0,7389.0,4.0
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,6335.0,950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9253.0,6641.0,1118.0,6064.0,0.0,7048.0,7448.0,4.0
1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,8008.0,0.0,0.0,9172.0,7936.0,0.0,0.0,273.0,0.0,0.0,0.0,266.0,8884.0,5266.0,7029.0,5780.0,3994.0,6934.0,7410.0,4.0
0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,6434.0,827.0,1409.0,0.0,8391.0,0.0,8477.0,7776.0,0.0,1595.0,1110.0,4309.0,1739.0,0.0,0.0,5812.0,5649.0,6971.0,6402.0,4.0
0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,5745.0,8643.0,0.0,2599.0,0.0,0.0,8748.0,6463.0,1145.0,537.0,1212.0,560.0,384.0,286.0,7303.0,2183.0,5371.0,3830.0,7070.0,4.0
0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,5722.0,8909.0,3940.0,2282.0,2757.0,0.0,8661.0,3813.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6133.0,6530.0,7413.0,7740.0,4.0
1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,6845.0,1702.0,1105.0,0.0,8286.0,583.0,5398.0,0.0,0.0,0.0,0.0,0.0,2753.0,629.0,7879.0,1807.0,1017.0,1058.0,2935.0,4.0
0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,8252.0,612.0,596.0,5348.0,7773.0,0.0,5038.0,1348.0,0.0,0.0,0.0,339.0,0.0,0.0,0.0,1919.0,6075.0,7011.0,7475.0,4.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6632.0,1618.0,1417.0,0.0,0.0,0.0,0.0,0.0,0.0,418.0,0.0,324.0,0.0,0.0,0.0,0.0,4074.0,4593.0,7119.0,2.0
0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,6307.0,5555.0,0.0,0.0,0.0,0.0,1011.0,0.0,2310.0,0.0,1302.0,258.0,6085.0,2088.0,166.0,7201.0,3647.0,6472.0,7194.0,4.0
